,Trial,Data,n,μ,τ,μ_prop,a,b,τ_prop
502,502,[10.2],1,10.200005585397113,20141.808499999843,77.85371609812128,276.0,327037.77880951774,622.4152143938239
503,503,[10.2],1,10.200005574292978,20181.931499999842,15.574242587582571,276.5,327052.2200512128,468.4145341285735
504,504,[10.2],1,10.200005563232907,20222.054499999842,53.486518648246076,277.0,327989.0813995553,864.706638495321
505,505,[10.2],1,10.200005552216638,20262.17749999984,27.659723958365284,277.5,328141.5023799065,1691.332605139633
506,506,[10.2],1,10.200005541243911,20302.30049999984,21.110754531575683,278.0,328201.0246621306,18.343940862141668
507,507,[10.2],1,10.200005530314469,20342.42349999984,34.88591697829669,278.5,328505.72191066033,1039.3529944023148
508,508,[10.2],1,10.200005519428055,20382.54649999984,39.93044446821035,279.0,328947.671574799,851.3534755164626
509,509,[10.2],1,10.200005508584418,20422.66949999984,32.95233151894432,279.5,329206.505869573,1171.4461311843825
510,510,[10.2],1,10.200005497783305,20462.79249999984,39.88795643865509,280.0,329647.19324832474,392.63100403732733
511,511,[10.2],1,10.200005487024466,20502.91549999984,64.78934686643184,280.5,331137.19164397655,1437.0324651718083
512,512,[10.2],1,10.200005476307654,20543.03849999984,30.090903099711745,281.0,331335.0156570376,3075.938834396317
513,513,[10.2],1,10.200005465632621,20583.16149999984,12.418346276162193,281.5,331337.4761871381,1469.940095974782
514,514,[10.2],1,10.200005454999127,20623.284499999838,60.15867696783318,282.0,332585.41088932625,3313.823638267074
515,515,[10.2],1,10.200005444406926,20663.407499999837,44.344873527017945,282.5,333168.34708341426,2000.0741226164612
516,516,[10.2],1,10.200005433855782,20703.530499999837,9.183079474932077,283.0,333168.8641470914,200.15814412874985
517,517,[10.2],1,10.200005423345454,20743.653499999837,13.249778567384114,283.5,333173.51472174644,1909.17881985005
518,518,[10.2],1,10.200005412875706,20783.776499999836,34.40659944639772,284.0,333466.4944501256,429.62835675802967
519,519,[10.2],1,10.200005402446305,20823.899499999836,20.13281211090819,284.5,333515.8248283409,2382.9404633523163
520,520,[10.2],1,10.200005392057015,20864.022499999835,129.60921511422836,285.0,340645.10515543894,3251.2148607231416
521,521,[10.2],1,10.200005381707607,20904.145499999835,4.638138506863459,285.5,340660.57230707334,514.8100414363221
522,522,[10.2],1,10.200005371397852,20944.268499999835,76.21058274193119,286.0,342839.270824038,2723.1626560434675
523,523,[10.2],1,10.200005361127523,20984.391499999834,24.097864925773038,286.5,342935.84614878555,1922.3552695820779
524,524,[10.2],1,10.200005350896395,21024.514499999834,67.67110142951235,287.0,344587.3098985462,6198.533175832075
525,525,[10.2],1,10.200005340704243,21064.637499999833,12.869427382399952,287.5,344590.8728198212,1211.160868879496
526,526,[10.2],1,10.200005330550841,21104.760499999833,50.35063862338417,288.0,345396.90971075394,1396.3211893208515
527,527,[10.2],1,10.200005320435972,21144.883499999833,17.291703851776337,288.5,345422.0558425146,5657.500761384577
528,528,[10.2],1,10.200005310359419,21185.006499999832,41.99849268083453,289.0,345927.62791090115,39.8112765949082
529,529,[10.2],1,10.20000530032096,21225.12949999983,34.17401585891672,289.5,346215.00462910294,3504.2632506857167
530,530,[10.2],1,10.200005290320382,21265.25249999983,42.113240955011086,290.0,346724.23210322927,1554.3814201029465
531,531,[10.2],1,10.200005280357471,21305.37549999983,11.682945767622794,290.5,346725.3316673041,211.21102359188396
532,532,[10.2],1,10.200005270432015,21345.49849999983,12.831527478646587,291.0,346728.79413573956,1109.7208029818873
533,533,[10.2],1,10.200005260543803,21385.62149999983,19.97204063521763,291.5,346776.5405248277,124.40066529076307
534,534,[10.2],1,10.200005250692625,21425.74449999983,3.7150884924339103,292.0,346797.56756345823,4612.871807386976
535,535,[10.2],1,10.200005240878273,21465.86749999983,3.180090334495901,292.5,346822.20712931413,756.6711382549997
536,536,[10.2],1,10.200005231100542,21505.99049999983,44.29313932482849,293.0,347403.3782038252,2451.447661106848
537,537,[10.2],1,10.200005221359229,21546.11349999983,1.3433450494962322,293.5,347442.59837228135,39.41809160936712
538,538,[10.2],1,10.200005211654128,21586.236499999828,68.27109074025836,294.0,349128.72416216304,2602.206433841372
539,539,[10.2],1,10.200005201985038,21626.359499999828,31.505509493385844,294.5,349355.6865295494,71.19583248989204
540,540,[10.2],1,10.200005192351759,21666.482499999827,42.2803936430619,295.0,349870.2623576963,1020.6064603694167
541,541,[10.2],1,10.200005182754092,21706.605499999827,29.617485538278395,295.5,350058.78173001093,732.7646416669105
542,542,[10.2],1,10.200005173191842,21746.728499999826,46.23336316839116,296.0,350707.98336062353,2667.257742007348
543,543,[10.2],1,10.200005163664812,21786.851499999826,17.985353304261594,296.5,350738.2892236596,158.27319094248534
544,544,[10.2],1,10.200005154172809,21826.974499999826,25.47035379461598,297.0,350854.881076166,2188.5494390497634
545,545,[10.2],1,10.200005144715638,21867.097499999825,92.78040638973019,297.5,354264.64283591247,878.2150170017985
546,546,[10.2],1,10.200005135293107,21907.220499999825,60.599921752811696,298.0,355534.71889225725,12.161578824774178
547,547,[10.2],1,10.20000512590503,21947.343499999824,4.236548996035495,298.5,355552.5002661956,1098.7343926714555
548,548,[10.2],1,10.200005116551214,21987.466499999824,33.75351791600851,299.0,355829.8843693055,2345.199724365946
549,549,[10.2],1,10.200005107231474,22027.589499999824,42.26720387197684,299.5,356344.037151389,1770.411942607017
550,550,[10.2],1,10.200005097945626,22067.712499999823,12.159995845250759,300.0,356345.9579432457,777.1648422003634
551,551,[10.2],1,10.20000508869348,22107.835499999823,36.904706821478456,300.5,356702.5286264563,113.27459307204077
552,552,[10.2],1,10.200005079474858,22147.958499999822,46.044868192578086,301.0,357344.95591432793,598.5649821148555
553,553,[10.2],1,10.200005070289576,22188.081499999822,52.1984686701486,301.5,358226.89159964665,2842.995510187939
554,554,[10.2],1,10.200005061137453,22228.20449999982,12.615343379807733,302.0,358229.8085414678,1029.9925404318387
555,555,[10.2],1,10.200005052018312,22268.32749999982,32.06161594548145,302.5,358468.7736673417,43.555393886478306
556,556,[10.2],1,10.200005042931974,22308.45049999982,43.11920071644225,303.0,359010.6105552464,1928.8874738096326
557,557,[10.2],1,10.200005033878261,22348.57349999982,63.947126927328206,303.5,360454.9873817176,1213.1262106257268
558,558,[10.2],1,10.200005024856997,22388.69649999982,73.55179000505763,304.0,362461.71203014004,473.825325297527
559,559,[10.2],1,10.20000501586801,22428.81949999982,21.605666634248756,304.5,362526.75664582587,0.21872644220168225
560,560,[10.2],1,10.200005006911127,22468.94249999982,5.317985418114983,305.0,362538.6736790147,100.21904974298664
561,561,[10.2],1,10.200004997986175,22509.06549999982,48.675385275943285,305.5,363278.8513150809,359.50367086601295
562,562,[10.2],1,10.200004989092987,22549.18849999982,2.653438739295308,306.0,363307.3266085117,1161.6925716928906
563,563,[10.2],1,10.20000498023139,22589.311499999818,9.638560116934727,306.5,363307.48421588284,423.6800251775932
564,564,[10.2],1,10.200004971401217,22629.434499999817,35.828311940801356,307.0,363635.88940235035,125.76167026179073
565,565,[10.2],1,10.200004962602302,22669.557499999817,16.974186466741195,307.5,363658.83420349343,282.1382123115329
566,566,[10.2],1,10.200004953834476,22709.680499999817,69.54141593889481,308.0,365419.5360263099,426.39947629268687
567,567,[10.2],1,10.200004945097579,22749.803499999816,120.3443536140385,308.5,371485.42534283706,5735.370953001293
568,568,[10.2],1,10.200004936391444,22789.926499999816,99.83090972533657,309.0,375502.27533193276,185.56205977438432
569,569,[10.2],1,10.200004927715911,22830.049499999815,1.4945877255325488,309.5,375540.167433367,1465.0013268207842
570,570,[10.2],1,10.20000491907082,22870.172499999815,40.561810558914836,310.0,376001.0872035747,1037.6412486862894
571,571,[10.2],1,10.200004910456007,22910.295499999815,28.080270538119244,310.5,376160.9392408329,2218.1333214021174
572,572,[10.2],1,10.200004901871317,22950.418499999814,27.21247698672896,311.0,376305.6514274449,1701.5281795511564
573,573,[10.2],1,10.20000489331659,22990.541499999814,56.4449914500225,311.5,377374.9510445512,706.447957625631
574,574,[10.2],1,10.200004884791671,23030.664499999813,50.05432519180664,312.0,378169.1346627984,113.02160322894323
575,575,[10.2],1,10.200004876296404,23070.787499999813,7.0319564263287315,312.5,378174.1529128407,649.8456737118765
576,576,[10.2],1,10.200004867830634,23110.910499999813,19.345041480877338,313.0,378215.9688046842,424.6169765489762
577,577,[10.2],1,10.200004859394207,23151.033499999812,33.82382531858518,313.5,378495.01136602566,9805.722207119263
578,578,[10.2],1,10.200004850986973,23191.15649999981,24.45149389524084,314.0,378596.5639051487,268.3831312719951
579,579,[10.2],1,10.200004842608779,23231.27949999981,25.82523710489325,314.5,378718.6379224408,202.61847807843714
580,580,[10.2],1,10.200004834259476,23271.40249999981,34.252011531466486,315.0,379007.8875517957,695.2017071015115
581,581,[10.2],1,10.200004825938912,23311.52549999981,29.353283046612958,315.5,379191.31167752756,2523.1758480533663
582,582,[10.2],1,10.200004817646942,23351.64849999981,69.46958214894921,316.0,380947.75336158305,2484.637835913191
583,583,[10.2],1,10.200004809383419,23391.77149999981,35.646856946409166,316.5,381271.5246258085,4252.260825331045
584,584,[10.2],1,10.200004801148195,23431.89449999981,155.54327543509226,317.0,391833.8584829091,631.427514279264
585,585,[10.2],1,10.200004792941126,23472.01749999981,104.44249459557813,317.5,396274.6823767079,695.7466117861211
586,586,[10.2],1,10.200004784762067,23512.14049999981,53.37936390022317,318.0,397206.9111101219,2624.371620308648
587,587,[10.2],1,10.200004776610875,23552.263499999808,1.3891906375256156,318.5,397245.7262909328,1550.6770514699185
588,588,[10.2],1,10.200004768487409,23592.386499999808,29.838096677736722,319.0,397438.55371149484,245.70139744022367
589,589,[10.2],1,10.200004760391526,23632.509499999807,41.85650799716491,319.5,397939.6209607821,2814.093696191093
590,590,[10.2],1,10.200004752323085,23672.632499999807,27.032591275329565,320.0,398081.28902530327,981.381795610613
591,591,[10.2],1,10.200004744281951,23712.755499999806,23.035091482506463,320.5,398163.6588119854,957.2641648534593
592,592,[10.2],1,10.200004736267983,23752.878499999806,150.2593037965202,321.0,407971.96310196834,1100.2015721063124
593,593,[10.2],1,10.200004728281042,23793.001499999806,50.18928246188641,321.5,408771.53445787664,1780.590246645578
594,594,[10.2],1,10.200004720320994,23833.124499999805,22.670400391209355,322.0,408849.2899008352,2636.8572924094487
595,595,[10.2],1,10.2000047123877,23873.247499999805,20.382372730164526,322.5,408901.1302580432,526.0937343891973
596,596,[10.2],1,10.20000470448103,23913.370499999804,27.027252130185182,323.0,409042.7084651696,3102.8317534906687
597,597,[10.2],1,10.200004696600846,23953.493499999804,38.194193414822706,323.5,409434.54589764285,805.6939977043626
598,598,[10.2],1,10.200004688747018,23993.616499999804,56.99126930889983,324.0,410529.2573394118,106.55070361050349
599,599,[10.2],1,10.200004680919413,24033.739499999803,23.75131979063641,324.5,410621.07647344586,70.83027733585585
600,600,[10.2],1,10.2000046731179,24073.862499999803,36.42604492953093,325.0,410964.9791897687,5487.539350489853
601,601,[10.2],1,10.20000466534235,24113.985499999802,5.415389159071878,325.5,410976.4254402183,875.9032998983786
602,602,[10.2],1,10.200004657592633,24154.108499999802,18.84100964986003,326.0,411013.7589641028,912.7119516622811
603,603,[10.2],1,10.20000464986862,24194.2314999998,62.3920245360032,326.5,412375.76267668616,478.9318167307772
604,604,[10.2],1,10.200004642170182,24234.3544999998,12.222801201990098,327.0,412377.80853903753,2912.063510435377
605,605,[10.2],1,10.200004634497192,24274.4774999998,10.477812807486421,327.5,412377.84712901554,302.8465069496876
606,606,[10.2],1,10.200004626849527,24314.6004999998,77.20027884570305,328.0,414622.36581171653,600.6128977572105
607,607,[10.2],1,10.200004619227059,24354.7234999998,22.816242532125628,328.5,414701.95059953124,302.7500921194717
608,608,[10.2],1,10.200004611629664,24394.8464999998,1.6631829586353373,329.0,414738.3892221301,2002.4742906115919
609,609,[10.2],1,10.20000460405722,24434.9694999998,72.52501430761937,329.5,416680.5929263526,307.06450112580643
610,610,[10.2],1,10.200004596509604,24475.0924999998,105.81139134716241,330.0,421251.3620040227,4248.089213423861
611,611,[10.2],1,10.200004588986694,24515.2154999998,22.19493812997287,330.5,421323.3012743936,463.52131912431383
612,612,[10.2],1,10.200004581488368,24555.338499999798,45.09425072872635,331.0,421932.10564135324,1286.1622920004077
613,613,[10.2],1,10.200004574014507,24595.461499999798,4.67580670391946,331.5,421947.36399713944,714.2587118385987
614,614,[10.2],1,10.20000456656499,24635.584499999797,49.728126817099636,332.0,422728.6004019738,2841.8297580997564
615,615,[10.2],1,10.2000045591397,24675.707499999797,40.779559997604565,332.5,423196.15514679736,1479.5048032896236
616,616,[10.2],1,10.200004551738518,24715.830499999796,20.158542578107216,333.0,423245.7414319374,385.67751380580927
617,617,[10.2],1,10.200004544361326,24755.953499999796,3.999244898451254,333.5,423264.96611385205,2629.911790532707
618,618,[10.2],1,10.200004537008008,24796.076499999795,70.37235226980526,334.0,425075.3221026928,232.1264739256341
619,619,[10.2],1,10.200004529678449,24836.199499999795,3.4328965290276434,334.5,425098.2189473862,1222.5736356870163
620,620,[10.2],1,10.200004522372533,24876.322499999795,40.729234310407776,335.0,425564.2360211761,370.5333960791516
621,621,[10.2],1,10.200004515090148,24916.445499999794,37.14698768938459,335.5,425927.306093942,1394.4890845597447
622,622,[10.2],1,10.20000450783118,24956.568499999794,119.13179337089841,336.0,431860.37389744207,452.77846442792685
623,623,[10.2],1,10.200004500595513,24996.691499999793,34.24781586728037,336.5,432149.5226214354,554.3596840461985
624,624,[10.2],1,10.20000449338304,25036.814499999793,30.03467441955685,337.0,432346.2297761003,1665.6651342804805
625,625,[10.2],1,10.200004486193645,25076.937499999793,12.26189988148331,337.5,432348.35549166094,3074.531360614134
626,626,[10.2],1,10.20000447902722,25117.060499999792,12.061983991071934,338.0,432350.0889838525,1558.7518976252225
627,627,[10.2],1,10.200004471883652,25157.183499999792,43.243405622748355,338.5,432896.0223114272,937.3321525845525
628,628,[10.2],1,10.200004464762834,25197.30649999979,36.35754932993541,339.0,433238.13100490125,456.60939388647415
629,629,[10.2],1,10.200004457664658,25237.42949999979,29.057022036259752,339.5,433415.92464493925,98.17567588456232
630,630,[10.2],1,10.200004450589017,25277.55249999979,10.962029164437213,340.0,433416.214989163,2828.4343316059762
631,631,[10.2],1,10.200004443535802,25317.67549999979,32.24310607838233,340.5,433659.1642519544,2022.7429688904122
632,632,[10.2],1,10.200004436504909,25357.79849999979,14.405381955033718,341.0,433668.0068706483,269.24362603326614
633,633,[10.2],1,10.200004429496229,25397.92149999979,19.341035287295114,341.5,433709.78613371006,2066.639501220314
634,634,[10.2],1,10.200004422509657,25438.04449999979,42.92077893906999,342.0,434245.11082089983,1151.796035857852
635,635,[10.2],1,10.200004415545092,25478.16749999979,45.65384374288526,342.5,434873.5983389723,146.8370974669716
636,636,[10.2],1,10.200004408602426,25518.290499999788,19.00569130317035,343.0,434912.36843863566,529.0794255561585
637,637,[10.2],1,10.200004401681559,25558.413499999788,46.68943769987396,343.5,435578.1079704622,1473.268892537477
638,638,[10.2],1,10.200004394782388,25598.536499999787,23.60389726718654,344.0,435667.9402014368,1802.0848845209528
639,639,[10.2],1,10.20000438790481,25638.659499999787,4.596149794257057,344.5,435683.64177000104,988.5193456618078
640,640,[10.2],1,10.200004381048725,25678.782499999787,152.16949435609698,345.0,445761.31043386395,1358.9670001155055
641,641,[10.2],1,10.200004374214034,25718.905499999786,71.97562113662113,345.5,447669.4241172716,2761.194339234219
642,642,[10.2],1,10.200004367400632,25759.028499999786,66.49961235041741,346.0,449254.24729267525,2511.776829365312
643,643,[10.2],1,10.200004360608423,25799.151499999785,39.20054076810098,346.5,449674.7629750964,1492.36539713563
644,644,[10.2],1,10.200004353837308,25839.274499999785,102.90894430636138,347.0,453972.2371522964,2726.7819832418318
645,645,[10.2],1,10.200004347087189,25879.397499999784,52.28850812670396,347.5,454857.95841046225,563.7651950720937
646,646,[10.2],1,10.200004340357967,25919.520499999784,56.86465967908201,348.0,455946.7536419445,69.29964039986325
647,647,[10.2],1,10.200004333649547,25959.643499999784,58.235954875029215,348.5,457100.4801223224,1470.2016335374822
648,648,[10.2],1,10.200004326961832,25999.766499999783,7.588078422357489,349.0,457103.89118948625,1199.2944978574226
649,649,[10.2],1,10.200004320294726,26039.889499999783,39.0103007398437,349.5,457518.90790384635,1802.2772250797534
650,650,[10.2],1,10.200004313648135,26080.012499999782,14.580510874631756,350.0,457528.50234160776,1397.8310685488834
651,651,[10.2],1,10.200004307021961,26120.135499999782,16.39837995330702,350.5,457547.71229863056,1421.3238020770907
652,652,[10.2],1,10.200004300416115,26160.25849999978,12.71161170551577,351.0,457550.8663953102,1640.4263905213961
653,653,[10.2],1,10.200004293830501,26200.38149999978,54.78331013089664,351.5,458544.7021664241,1010.3243496030854
654,654,[10.2],1,10.200004287265026,26240.50449999978,33.040317003073916,352.0,458805.5422068245,267.5161760529657
655,655,[10.2],1,10.200004280719599,26280.62749999978,15.898559844387158,352.5,458821.77899897454,3.742317411848158
656,656,[10.2],1,10.200004274194127,26320.75049999978,72.54358729809677,353.0,460765.14043757226,592.3582608325888
657,657,[10.2],1,10.200004267688518,26360.87349999978,28.99821727028575,353.5,460941.8269238427,1318.7025043106069
658,658,[10.2],1,10.200004261202686,26400.99649999978,13.427819823136605,354.0,460947.036334248,131.16122193742396
659,659,[10.2],1,10.200004254736536,26441.11949999978,95.35378716565869,354.5,464572.6200685752,1050.3472650757053
660,660,[10.2],1,10.20000424828998,26481.24249999978,19.81408939170277,355.0,464618.83542599104,714.6094957958854
661,661,[10.2],1,10.20000424186293,26521.365499999778,5.9077590187706095,355.5,464628.0470923115,5128.829367652969
662,662,[10.2],1,10.200004235455296,26561.488499999778,59.09830904354611,356.0,465823.5694059706,412.07212252872887
663,663,[10.2],1,10.200004229066993,26601.611499999777,49.7908769086012,356.5,466607.28817316657,2182.2593043609536
664,664,[10.2],1,10.20000422269793,26641.734499999777,4.805939286715196,357.0,466621.83611865586,880.1487972829193
665,665,[10.2],1,10.200004216348022,26681.857499999776,79.9432586424784,357.5,469053.89718169166,616.9663045857056
666,666,[10.2],1,10.200004210017184,26721.980499999776,34.82388066641015,358.0,469357.06493122847,647.6362558800491
667,667,[10.2],1,10.200004203705328,26762.103499999776,4.175055956270715,358.5,469375.2149065935,528.053688227622
668,668,[10.2],1,10.20000419741237,26802.226499999775,8.570448435151036,359.0,469376.54262574477,1226.0215069564374
669,669,[10.2],1,10.200004191138227,26842.349499999775,0.464682776146109,359.5,469423.9308264693,49.587232824237994
670,670,[10.2],1,10.20000418488281,26882.472499999774,27.792485588586338,360.0,469578.67860106163,845.0273366251012
671,671,[10.2],1,10.200004178646038,26922.595499999774,46.13986198105458,360.5,470224.51544067025,2751.8297825132045
672,672,[10.2],1,10.20000417242783,26962.718499999773,70.37253126341125,361.0,472034.88219999336,695.1447413543068
673,673,[10.2],1,10.2000041662281,27002.841499999773,58.322799198176256,361.5,473192.78410132736,555.1609560429722
674,674,[10.2],1,10.200004160046767,27042.964499999773,53.57358449835412,362.0,474133.4180174453,575.0646113698016
675,675,[10.2],1,10.200004153883748,27083.087499999772,41.457740851629026,362.5,474621.9411990191,93.23796652759975
676,676,[10.2],1,10.200004147738964,27123.210499999772,9.729470507440494,363.0,474622.0518980208,558.9661697442158
677,677,[10.2],1,10.20000414161233,27163.33349999977,10.167272903088536,363.5,474622.0524335522,7196.041003471579
678,678,[10.2],1,10.200004135503772,27203.45649999977,95.88547888571593,364.0,478293.05307948944,277.7781487905711
679,679,[10.2],1,10.200004129413205,27243.57949999977,68.91632779315273,364.5,480016.85665424593,97.23908151882382
680,680,[10.2],1,10.200004123340554,27283.70249999977,35.6878159850897,365.0,480341.6710360908,649.9920717700642
681,681,[10.2],1,10.200004117285735,27323.82549999977,84.14102560189257,365.5,483075.30866962066,5631.164318385628
682,682,[10.2],1,10.200004111248672,27363.94849999977,23.405980697399343,366.0,483162.5076327107,1724.6772866620568
683,683,[10.2],1,10.200004105229288,27404.07149999977,0.4734258531619613,366.5,483209.81075502763,544.975185849612
684,684,[10.2],1,10.200004099227504,27444.19449999977,38.3234627895691,367.0,483605.2753346658,2296.230016198674
685,685,[10.2],1,10.200004093243244,27484.31749999977,63.32566199556102,367.5,485016.44331589906,1124.1458717937307
686,686,[10.2],1,10.20000408727643,27524.440499999768,57.53601263092223,368.0,486136.7923617965,546.1103057899496
687,687,[10.2],1,10.200004081326986,27564.563499999767,15.633043355941897,368.5,486151.55134185025,1446.2958933191944
688,688,[10.2],1,10.200004075394839,27604.686499999767,47.77125391749039,369.0,486857.3509023165,143.7870682755739
689,689,[10.2],1,10.20000406947991,27644.809499999767,94.13518588030493,369.5,490379.9086166972,2967.670990503588
690,690,[10.2],1,10.200004063582126,27684.932499999766,51.70676551292191,370.0,491241.31440836954,17.154838727750114
691,691,[10.2],1,10.200004057701411,27725.055499999766,29.05333966577608,370.5,491419.0386166461,1536.951703849107
692,692,[10.2],1,10.200004051837695,27765.178499999765,62.73562605831796,371.0,492799.0346193158,687.6450587560603
693,693,[10.2],1,10.2000040459909,27805.301499999765,7.97410025403914,371.5,492801.51193415537,3.679556419238533
694,694,[10.2],1,10.200004040160954,27845.424499999765,23.047661249327668,372.0,492884.0431339441,333.48465051849524
695,695,[10.2],1,10.200004034347785,27885.547499999764,33.60455352492106,372.5,493157.92969679454,8155.132898376688
696,696,[10.2],1,10.200004028551321,27925.670499999764,32.953072748658066,373.0,493416.7808565474,2603.2810724883807
697,697,[10.2],1,10.20000402277149,27965.793499999763,104.73436859743528,373.5,497885.1542796053,1371.1920274156168
698,698,[10.2],1,10.200004017008219,28005.916499999763,1.0826389318002647,374.0,497926.71741602925,518.16380404928
699,699,[10.2],1,10.20000401126144,28046.039499999762,59.50895959339147,374.5,499142.4041641206,960.2884532690813
700,700,[10.2],1,10.200004005531078,28086.162499999762,24.965387649280395,375.0,499251.41250033735,632.2479593303877
701,701,[10.2],1,10.200003999817065,28126.28549999976,35.91941760490264,375.5,499582.15672130504,1744.7197566160778
702,702,[10.2],1,10.200003994119333,28166.40849999976,28.793650158280094,376.0,499755.0186344093,1250.0933389210663
703,703,[10.2],1,10.20000398843781,28206.53149999976,6.667560154030532,376.5,499761.257700042,15.87880752837309
704,704,[10.2],1,10.200003982772428,28246.65449999976,50.998794680817795,377.0,500593.5285237458,641.0432569452878
705,705,[10.2],1,10.200003977123117,28286.77749999976,0.9351796148856355,377.5,500636.44697213,138.36982463664094
706,706,[10.2],1,10.20000397148981,28326.90049999976,16.158661138573393,378.0,500654.1997934122,1366.903450320672
707,707,[10.2],1,10.200003965872439,28367.02349999976,10.103478511844896,378.5,500654.20445161103,1427.7448341532304
708,708,[10.2],1,10.200003960270937,28407.14649999976,4.442339282158503,379.0,500670.77978008194,920.3343468639306
709,709,[10.2],1,10.200003954685235,28447.26949999976,39.688386393777016,379.5,501105.5622461363,20.51442810345938
710,710,[10.2],1,10.200003949115267,28487.392499999758,50.68373325162224,380.0,501925.02857513056,117.15616275525463
711,711,[10.2],1,10.200003943560969,28527.515499999758,20.077474036316282,380.5,501973.8108217996,2636.595623499936
712,712,[10.2],1,10.20000393802227,28567.638499999757,30.89798229363508,381.0,502188.01405731344,360.1639069073414
713,713,[10.2],1,10.20000393249911,28607.761499999757,48.07003942310399,381.5,502905.08400026715,1234.9019746787396
714,714,[10.2],1,10.20000392699142,28647.884499999756,7.2089775996395105,382.0,502909.55710776686,1119.0418092607995
715,715,[10.2],1,10.200003921499135,28688.007499999756,34.60352276704062,382.5,503207.3230694876,4834.260184153519
716,716,[10.2],1,10.200003916022192,28728.130499999756,33.33078643958834,383.0,503474.8397101445,2888.191837546759
717,717,[10.2],1,10.200003910560527,28768.253499999755,54.92100961596763,383.5,504474.8240606802,2070.575227515389
718,718,[10.2],1,10.200003905114075,28808.376499999755,2.0123577396468075,384.0,504508.342803572,4330.647456815082
719,719,[10.2],1,10.200003899682773,28848.499499999754,23.758274879936884,384.5,504600.256212432,1601.1535999391372
720,720,[10.2],1,10.20000389426656,28888.622499999754,57.758945443495975,385.0,505731.1828582807,2803.6423337557053
721,721,[10.2],1,10.20000388886537,28928.745499999754,36.08554211067396,385.5,506066.21350346244,27.012035234332167
722,722,[10.2],1,10.20000388347914,28968.868499999753,27.663576588855292,386.0,506218.7017570998,3027.4353587157416
723,723,[10.2],1,10.200003878107811,29008.991499999753,26.442919979727996,386.5,506350.61798183376,624.2497801466302
724,724,[10.2],1,10.200003872751319,29049.114499999752,37.92653429967649,387.0,506734.9983339693,49.69181703656883
725,725,[10.2],1,10.200003867409604,29089.237499999752,5.110325638011179,387.5,506747.95072652487,1360.651243681964
726,726,[10.2],1,10.200003862082605,29129.36049999975,13.332245441841337,388.0,506752.85620727885,483.6946676193919
727,727,[10.2],1,10.20000385677026,29169.48349999975,36.81811918803748,388.5,507107.1183418331,4438.052352962577
728,728,[10.2],1,10.20000385147251,29209.60649999975,67.0108101869909,389.0,508720.8524188843,1566.7320985878541
729,729,[10.2],1,10.200003846189293,29249.72949999975,24.477092607089535,389.5,508822.77010554,469.2427790057776
730,730,[10.2],1,10.200003840920553,29289.85249999975,88.09259709317577,390.0,511856.3984464999,2905.0177807958057
731,731,[10.2],1,10.200003835666227,29329.97549999975,32.56048066521089,390.5,512106.3939942895,1656.3798483362107
732,732,[10.2],1,10.200003830426256,29370.09849999975,10.283845464006754,391.0,512106.3975093204,897.3132211246847
733,733,[10.2],1,10.200003825200582,29410.22149999975,15.3185201593072,391.5,512119.497133631,4692.160001009317
734,734,[10.2],1,10.20000381998915,29450.34449999975,35.842442310269284,392.0,512448.2645574488,327.5365861499854
735,735,[10.2],1,10.200003814791895,29490.467499999748,0.177571448206006,392.5,512498.4890944867,1169.3426492567057
736,736,[10.2],1,10.200003809608765,29530.590499999747,62.60748224650517,393.0,513871.7611921956,1213.179430985089
737,737,[10.2],1,10.2000038044397,29570.713499999747,64.36318699599488,393.5,515338.58660497714,436.45977255458854
738,738,[10.2],1,10.200003799284643,29610.836499999747,26.929121427545503,394.0,515478.51835684595,2795.8694233264387
739,739,[10.2],1,10.200003794143537,29650.959499999746,21.50610950689363,394.5,515542.4324129369,460.82804531574254
740,740,[10.2],1,10.200003789016327,29691.082499999746,70.81730041630684,395.0,517379.6609678173,329.0471242686697
741,741,[10.2],1,10.200003783902954,29731.205499999745,1.337721113526385,395.5,517418.9309613481,3471.6863277297794
742,742,[10.2],1,10.200003778803366,29771.328499999745,28.387066965027756,396.0,517584.3156637433,1217.5246933609724
743,743,[10.2],1,10.200003773717503,29811.451499999745,36.27751940765589,396.5,517924.3341729716,3762.4091718733575
744,744,[10.2],1,10.200003768645312,29851.574499999744,43.163340940709425,397.0,518467.62509595836,396.6004342276486
745,745,[10.2],1,10.200003763586738,29891.697499999744,14.325173074542043,397.5,518476.1336224058,1290.2957035866127
746,746,[10.2],1,10.200003758541726,29931.820499999743,5.951916067545004,398.0,518485.1567309544,1966.936140751569
747,747,[10.2],1,10.200003753510222,29971.943499999743,45.04055836953043,398.5,519092.08898470475,428.22186388329783
748,748,[10.2],1,10.20000374849217,30012.066499999743,8.603792083027397,399.0,519093.36292456184,909.8309276498975
749,749,[10.2],1,10.200003743487517,30052.189499999742,67.8988439328685,399.5,520757.9412201566,1072.5298974616471
750,750,[10.2],1,10.20000373849621,30092.31249999974,3.770274342182125,400.0,520778.611906174,371.1540159239992
751,751,[10.2],1,10.200003733518196,30132.43549999974,88.74716722180047,400.5,523863.44064545876,0.7999803631455836
752,752,[10.2],1,10.20000372855342,30172.55849999974,71.11776887602424,401.0,525718.9279278751,1425.9759312856763
753,753,[10.2],1,10.200003723601833,30212.68149999974,4.264039510711249,401.5,525736.5457413403,3779.1369672808355
