,Trial,Data,a0,b0,Posterior current,λ current,Posterior proposed,λ proposed,Ratio,p_move,Random,λ accepted
65,77,[5],2.1,1.0,0.0058123036150670776,1.6100685925350398,0.0008031020926351316,7.144317214835876,0.13817277035447215,0.13817277035447215,[0.67099346],1.6100685925350398
66,78,[5],2.1,1.0,0.0058123036150670776,1.6100685925350398,0.0014938906515342284,1.084701943648888,0.25702212934328755,0.25702212934328755,[0.3207285],1.6100685925350398
67,79,[5],2.1,1.0,0.0058123036150670776,1.6100685925350398,6.594931033551653e-08,0.15449128359458153,1.1346501267510857e-05,1.1346501267510857e-05,[0.81985777],1.6100685925350398
68,82,[5],2.1,1.0,0.0058123036150670776,1.6100685925350398,0.009485588979591592,1.9510544345560517,1.6319844261064331,1.0,[0.09410835],1.9510544345560517
69,83,[5],2.1,1.0,0.009485588979591592,1.9510544345560517,0.0014600492530588496,1.0784070447766951,0.15392288830985307,0.15392288830985307,[0.45833707],1.9510544345560517
70,84,[5],2.1,1.0,0.009485588979591592,1.9510544345560517,0.01104396681983858,2.101372727875463,1.16428899076271,1.0,[0.60883213],2.101372727875463
71,85,[5],2.1,1.0,0.01104396681983858,2.101372727875463,0.004073702080925897,1.4335002003587007,0.36886221657314244,0.36886221657314244,[0.24856036],1.4335002003587007
72,86,[5],2.1,1.0,0.004073702080925897,1.4335002003587007,0.001795470980030219,1.137369476322434,0.44074675672456953,0.44074675672456953,[0.63715442],1.4335002003587007
73,88,[5],2.1,1.0,0.004073702080925897,1.4335002003587007,0.0096301480793148,1.9646108286738329,2.36397946830859,1.0,[0.44400492],1.9646108286738329
74,89,[5],2.1,1.0,0.0096301480793148,1.9646108286738329,0.000708312075446716,0.90483289221276,0.07355152481695937,0.07355152481695937,[0.93294149],1.9646108286738329
75,90,[5],2.1,1.0,0.0096301480793148,1.9646108286738329,0.015102863590909437,2.6345912042753943,1.5682898608121953,1.0,[0.68205484],2.6345912042753943
76,91,[5],2.1,1.0,0.015102863590909437,2.6345912042753943,0.004526787073769675,5.459151444500295,0.29973038202466407,0.29973038202466407,[0.85428261],2.6345912042753943
77,92,[5],2.1,1.0,0.015102863590909437,2.6345912042753943,0.00683513205452508,4.961719976273469,0.4525719254088485,0.4525719254088485,[0.14178974],4.961719976273469
78,93,[5],2.1,1.0,0.00683513205452508,4.961719976273469,0.015627201884334568,3.3526182420081927,2.286305774295736,1.0,[0.6329784],3.3526182420081927
79,94,[5],2.1,1.0,0.015627201884334568,3.3526182420081927,1.2101568817246674e-06,0.2574656924330192,7.743912766224547e-05,7.743912766224547e-05,[0.45265331],3.3526182420081927
80,95,[5],2.1,1.0,0.015627201884334568,3.3526182420081927,6.364195197489587e-05,9.17488825530482,0.004072511025706624,0.004072511025706624,[0.59083432],3.3526182420081927
81,96,[5],2.1,1.0,0.015627201884334568,3.3526182420081927,0.0037229560328813035,5.6753656173459825,0.23823561379938193,0.23823561379938193,[0.98770255],3.3526182420081927
82,97,[5],2.1,1.0,0.015627201884334568,3.3526182420081927,0.0075559824233847744,4.8287102942816436,0.4835147379109015,0.4835147379109015,[0.69203828],3.3526182420081927
83,99,[5],2.1,1.0,0.015627201884334568,3.3526182420081927,0.014771320473563707,3.586221715347854,0.9452313077474966,0.9452313077474966,[0.22908153],3.586221715347854
84,100,[5],2.1,1.0,0.014771320473563707,3.586221715347854,0.0004997555881171156,7.549917836726599,0.03383283092473217,0.03383283092473217,[0.14422727],3.586221715347854
85,101,[5],2.1,1.0,0.014771320473563707,3.586221715347854,0.015401320654298183,3.425417700381652,1.0426502276395662,1.0,[0.56572224],3.425417700381652
86,102,[5],2.1,1.0,0.015401320654298183,3.425417700381652,0.0019356774809079116,6.3403168969403225,0.12568256478496895,0.12568256478496895,[0.77910177],3.425417700381652
87,103,[5],2.1,1.0,0.015401320654298183,3.425417700381652,0.0031703905399935754,1.329782527722084,0.205851862392644,0.205851862392644,[0.05850252],1.329782527722084
88,105,[5],2.1,1.0,0.0031703905399935754,1.329782527722084,0.009193609689289907,4.5478654487034404,2.899835074990016,1.0,[0.69664786],4.5478654487034404
89,106,[5],2.1,1.0,0.009193609689289907,4.5478654487034404,0.009353432838942646,1.938708714083726,1.0173841565015453,1.0,[0.98973961],1.938708714083726
90,108,[5],2.1,1.0,0.009353432838942646,1.938708714083726,0.010548966643254797,4.3279012702427035,1.127817649936459,1.0,[0.62263296],4.3279012702427035
91,110,[5],2.1,1.0,0.010548966643254797,4.3279012702427035,2.6055539658830406e-06,11.447732492817064,0.0002469961327964839,0.0002469961327964839,[0.29294348],4.3279012702427035
92,111,[5],2.1,1.0,0.010548966643254797,4.3279012702427035,0.0014365370420837966,6.622013710113324,0.13617798696921132,0.13617798696921132,[0.48518641],4.3279012702427035
93,112,[5],2.1,1.0,0.010548966643254797,4.3279012702427035,0.0008851650768824888,0.9536477801810284,0.08391012189316947,0.08391012189316947,[0.92748855],4.3279012702427035
94,113,[5],2.1,1.0,0.010548966643254797,4.3279012702427035,0.0036874011506675963,5.6857267620309475,0.3495509347378009,0.3495509347378009,[0.86094064],4.3279012702427035
95,114,[5],2.1,1.0,0.010548966643254797,4.3279012702427035,0.014501208061140693,3.645207233839065,1.3746567366779032,1.0,[0.14902235],3.645207233839065
96,115,[5],2.1,1.0,0.014501208061140693,3.645207233839065,0.010427486637429654,4.347410253768705,0.719077099884698,0.719077099884698,[0.82247902],3.645207233839065
97,116,[5],2.1,1.0,0.014501208061140693,3.645207233839065,0.0009936076195029599,0.9804730815680514,0.06851895478732968,0.06851895478732968,[0.81395661],3.645207233839065
98,117,[5],2.1,1.0,0.014501208061140693,3.645207233839065,0.006472707871372796,1.6727548464701916,0.446356458309008,0.446356458309008,[0.42446245],1.6727548464701916
99,118,[5],2.1,1.0,0.006472707871372796,1.6727548464701916,0.006267831498948214,5.072225975833687,0.9683476565765157,0.9683476565765157,[0.96030065],5.072225975833687
100,119,[5],2.1,1.0,0.006267831498948214,5.072225975833687,0.0014546731402988345,6.610375847959613,0.23208555312039558,0.23208555312039558,[0.88418692],5.072225975833687
101,120,[5],2.1,1.0,0.006267831498948214,5.072225975833687,0.0012833806850794196,6.725825977044474,0.20475673050476545,0.20475673050476545,[0.96656422],5.072225975833687
102,121,[5],2.1,1.0,0.006267831498948214,5.072225975833687,0.0019299790330515546,6.343156886498,0.30791814256261013,0.30791814256261013,[0.79836114],5.072225975833687
103,122,[5],2.1,1.0,0.006267831498948214,5.072225975833687,0.009406563361194591,1.9436668840161788,1.5007683858082461,1.0,[0.7040609],1.9436668840161788
104,123,[5],2.1,1.0,0.009406563361194591,1.9436668840161788,0.0020051308372353517,6.306267269930646,0.21316295444383304,0.21316295444383304,[0.6798631],1.9436668840161788
105,124,[5],2.1,1.0,0.009406563361194591,1.9436668840161788,1.8536867863224523e-05,0.42554633441962286,0.0019706312657921036,0.0019706312657921036,[0.1164707],1.9436668840161788
106,125,[5],2.1,1.0,0.009406563361194591,1.9436668840161788,0.0011193072432528085,1.0093040392321493,0.11899215476189186,0.11899215476189186,[0.59457838],1.9436668840161788
107,126,[5],2.1,1.0,0.009406563361194591,1.9436668840161788,7.13503129849629e-08,0.15660634329065548,7.585162640726818e-06,7.585162640726818e-06,[0.73110361],1.9436668840161788
108,127,[5],2.1,1.0,0.009406563361194591,1.9436668840161788,0.0014121582616489045,1.0693452478923229,0.1501247806903165,0.1501247806903165,[0.67800325],1.9436668840161788
109,129,[5],2.1,1.0,0.009406563361194591,1.9436668840161788,0.0003951739289252787,0.7925663235279528,0.04201044672228661,0.04201044672228661,[0.5717409],1.9436668840161788
110,130,[5],2.1,1.0,0.009406563361194591,1.9436668840161788,0.015941713080389466,3.2113923617427402,1.6947436027651377,1.0,[0.723729],3.2113923617427402
111,131,[5],2.1,1.0,0.015941713080389466,3.2113923617427402,0.013307451345303102,3.8731905997093357,0.8347566712684803,0.8347566712684803,[0.67821906],3.8731905997093357
112,132,[5],2.1,1.0,0.013307451345303102,3.8731905997093357,0.0038062864134713876,5.651380362271796,0.2860267014851665,0.2860267014851665,[0.52259388],3.8731905997093357
113,133,[5],2.1,1.0,0.013307451345303102,3.8731905997093357,0.014642386917976645,2.547268312764461,1.1003148941171754,1.0,[0.72820117],2.547268312764461
114,134,[5],2.1,1.0,0.014642386917976645,2.547268312764461,0.013979247608438642,2.4431301880393765,0.9547109830348863,0.9547109830348863,[0.39727492],2.4431301880393765
115,135,[5],2.1,1.0,0.013979247608438642,2.4431301880393765,0.0001132487730265425,8.737884985180896,0.008101206602720115,0.008101206602720115,[0.73547466],2.4431301880393765
116,136,[5],2.1,1.0,0.013979247608438642,2.4431301880393765,0.006918605317071007,1.714337811486303,0.4949197203499391,0.4949197203499391,[0.89713536],2.4431301880393765
117,137,[5],2.1,1.0,0.013979247608438642,2.4431301880393765,0.016069064183270327,3.0800202691741916,1.1494942098006875,1.0,[0.78180829],3.0800202691741916
118,138,[5],2.1,1.0,0.016069064183270327,3.0800202691741916,6.040707421588623e-05,9.213919027172114,0.0037592154419780507,0.0037592154419780507,[0.06296099],3.0800202691741916
119,139,[5],2.1,1.0,0.016069064183270327,3.0800202691741916,0.00023270036684441324,0.7064255775004629,0.014481264384187354,0.014481264384187354,[0.78941699],3.0800202691741916
120,140,[5],2.1,1.0,0.016069064183270327,3.0800202691741916,0.015087723548950584,2.6314247036862146,0.9389298204844171,0.9389298204844171,[0.26557767],2.6314247036862146
121,141,[5],2.1,1.0,0.015087723548950584,2.6314247036862146,6.659696234232032e-06,0.3511303378809747,0.0004413983469822551,0.0004413983469822551,[0.12492559],2.6314247036862146
122,142,[5],2.1,1.0,0.015087723548950584,2.6314247036862146,0.016011925893335444,3.1597318469960074,1.0612552544051048,1.0,[0.32079529],3.1597318469960074
123,144,[5],2.1,1.0,0.016011925893335444,3.1597318469960074,0.012898944761217767,3.9441598118475376,0.8055835910773621,0.8055835910773621,[0.24464691],3.9441598118475376
124,145,[5],2.1,1.0,0.012898944761217767,3.9441598118475376,0.00043448430802805316,7.666722855077037,0.03368370948718089,0.03368370948718089,[0.13107348],3.9441598118475376
125,146,[5],2.1,1.0,0.012898944761217767,3.9441598118475376,0.00897812518287228,4.583587266366851,0.6960356330748928,0.6960356330748928,[0.24122134],4.583587266366851
126,147,[5],2.1,1.0,0.00897812518287228,4.583587266366851,0.003467269305473721,5.751679544472095,0.38619079538880663,0.38619079538880663,[0.00236814],5.751679544472095
127,148,[5],2.1,1.0,0.003467269305473721,5.751679544472095,0.0042058667429423595,5.541681553727959,1.213019922133717,1.0,[0.78118428],5.541681553727959
128,149,[5],2.1,1.0,0.0042058667429423595,5.541681553727959,0.00010809001564835424,8.773657264109445,0.025699819384371683,0.025699819384371683,[0.10483353],5.541681553727959
129,150,[5],2.1,1.0,0.0042058667429423595,5.541681553727959,0.0020927482737496408,1.1844351826747692,0.49757835938605754,0.49757835938605754,[0.69871525],5.541681553727959
130,151,[5],2.1,1.0,0.0042058667429423595,5.541681553727959,0.00019171555399044834,8.328213495125386,0.04558288831003882,0.04558288831003882,[0.65075343],5.541681553727959
131,152,[5],2.1,1.0,0.0042058667429423595,5.541681553727959,0.0007098245720259155,7.251443145330992,0.16877010504839085,0.16877010504839085,[0.29447339],5.541681553727959
132,153,[5],2.1,1.0,0.0042058667429423595,5.541681553727959,0.0028699969570508996,5.9491805512178395,0.6823794315088295,0.6823794315088295,[0.38418237],5.9491805512178395
133,154,[5],2.1,1.0,0.0028699969570508996,5.9491805512178395,0.01257599608571699,3.9988025319009126,4.3818848151809915,1.0,[0.45041919],3.9988025319009126
134,155,[5],2.1,1.0,0.01257599608571699,3.9988025319009126,0.015342446225952306,3.4425440801137475,1.2199786101537733,1.0,[0.87566285],3.4425440801137475
135,156,[5],2.1,1.0,0.015342446225952306,3.4425440801137475,0.00931099131108264,1.934752809651612,0.6068778846578429,0.6068778846578429,[0.13607639],1.934752809651612
136,157,[5],2.1,1.0,0.00931099131108264,1.934752809651612,0.008376429460265683,4.685051775733125,0.8996281040768912,0.8996281040768912,[0.65969357],4.685051775733125
137,158,[5],2.1,1.0,0.008376429460265683,4.685051775733125,0.002570707362891273,6.06108152024931,0.3068977510149934,0.3068977510149934,[0.85367864],4.685051775733125
138,159,[5],2.1,1.0,0.008376429460265683,4.685051775733125,0.002956576572679224,5.918603468336358,0.3529638238707794,0.3529638238707794,[0.07023324],5.918603468336358
139,160,[5],2.1,1.0,0.002956576572679224,5.918603468336358,1.1255552960146086e-05,10.433042404726946,0.0038069546597084753,0.0038069546597084753,[0.26834979],5.918603468336358
140,161,[5],2.1,1.0,0.002956576572679224,5.918603468336358,2.7550439092620247e-05,9.792082444893051,0.009318358045316675,0.009318358045316675,[0.6735362],5.918603468336358
141,162,[5],2.1,1.0,0.002956576572679224,5.918603468336358,0.002749922115652961,5.99286269591226,0.9301034652929706,0.9301034652929706,[0.08946251],5.99286269591226
142,163,[5],2.1,1.0,0.002749922115652961,5.99286269591226,0.013721931196437259,3.7983187212732554,4.989934485173238,1.0,[0.30276841],3.7983187212732554
143,164,[5],2.1,1.0,0.013721931196437259,3.7983187212732554,0.004085882875682554,5.573753573283883,0.29776296187401136,0.29776296187401136,[0.12596547],5.573753573283883
144,165,[5],2.1,1.0,0.004085882875682554,5.573753573283883,0.013186886363212944,3.8943876038215057,3.2274264251909206,1.0,[0.4212392],3.8943876038215057
145,167,[5],2.1,1.0,0.013186886363212944,3.8943876038215057,0.007404152190100603,4.856129968945412,0.5614784253207596,0.5614784253207596,[0.16735702],4.856129968945412
146,168,[5],2.1,1.0,0.007404152190100603,4.856129968945412,3.1919997643199176e-05,9.68490949120378,0.004311094210877569,0.004311094210877569,[0.69173067],4.856129968945412
147,169,[5],2.1,1.0,0.007404152190100603,4.856129968945412,0.01597546555910567,2.915242544008998,2.1576360329903763,1.0,[0.63747214],2.915242544008998
148,170,[5],2.1,1.0,0.01597546555910567,2.915242544008998,0.0015839218826466058,1.1010404330543784,0.09914715015887626,0.09914715015887626,[0.10596135],2.915242544008998
149,171,[5],2.1,1.0,0.01597546555910567,2.915242544008998,0.0007336880662411715,0.9122999780476011,0.04592592707403042,0.04592592707403042,[0.53917213],2.915242544008998
150,172,[5],2.1,1.0,0.01597546555910567,2.915242544008998,0.007941241935938034,1.808505439924239,0.4970898598577428,0.4970898598577428,[0.59271892],2.915242544008998
151,173,[5],2.1,1.0,0.01597546555910567,2.915242544008998,0.007479438458549789,4.842497150282105,0.4681828163866355,0.4681828163866355,[0.74493698],2.915242544008998
152,174,[5],2.1,1.0,0.01597546555910567,2.915242544008998,0.016062758441450414,3.0959722397132716,1.0054641839401663,1.0,[0.84066134],3.0959722397132716
153,175,[5],2.1,1.0,0.016062758441450414,3.0959722397132716,1.8169042063503193e-07,13.217783736959346,1.131128388049306e-05,1.131128388049306e-05,[0.59206],3.0959722397132716
154,176,[5],2.1,1.0,0.016062758441450414,3.0959722397132716,9.946097156865994e-07,0.24859403969769067,6.192023115531515e-05,6.192023115531515e-05,[0.85939909],3.0959722397132716
155,178,[5],2.1,1.0,0.016062758441450414,3.0959722397132716,0.007408544300689695,4.855332634223755,0.4612249090151123,0.4612249090151123,[0.25252364],4.855332634223755
156,179,[5],2.1,1.0,0.007408544300689695,4.855332634223755,0.015653075870785436,3.3433242333458213,2.112840962471969,1.0,[0.10449571],3.3433242333458213
157,180,[5],2.1,1.0,0.015653075870785436,3.3433242333458213,0.014749882538887161,2.5662251116957835,0.9422993065801224,0.9422993065801224,[0.56212052],2.5662251116957835
158,182,[5],2.1,1.0,0.014749882538887161,2.5662251116957835,0.004050757941185681,1.4309999374309539,0.27462984403476476,0.27462984403476476,[0.23386197],1.4309999374309539
159,186,[5],2.1,1.0,0.004050757941185681,1.4309999374309539,0.003070465111813267,1.3175051886272406,0.7579976775690832,0.7579976775690832,[0.73644748],1.3175051886272406
160,187,[5],2.1,1.0,0.003070465111813267,1.3175051886272406,0.008689449780693428,1.8772142961197216,2.8300109150440282,1.0,[0.60076304],1.8772142961197216
161,191,[5],2.1,1.0,0.008689449780693428,1.8772142961197216,1.4581266116331331e-05,0.4065924084359407,0.0016780425095186786,0.0016780425095186786,[0.91761243],1.8772142961197216
162,192,[5],2.1,1.0,0.008689449780693428,1.8772142961197216,0.01530769799880818,3.452377567975423,1.7616418053096348,1.0,[0.34540803],3.452377567975423
163,193,[5],2.1,1.0,0.01530769799880818,3.452377567975423,0.008335083883527463,4.692131005871769,0.5445027648295917,0.5445027648295917,[0.09697416],4.692131005871769
164,194,[5],2.1,1.0,0.008335083883527463,4.692131005871769,0.009143512664580408,1.919180816110437,1.0969910791960515,1.0,[0.80801968],1.919180816110437
165,195,[5],2.1,1.0,0.009143512664580408,1.919180816110437,0.0017015330238947042,1.1215682378330767,0.18609183213427385,0.18609183213427385,[0.70289636],1.919180816110437
